MeanOrient_AGhipX,MeanOrient_AGhipY,MeanOrient_AGhipZ,VarOrient_AGhipX,VarOrient_AGhipY,VarOrient_AGhipZ,Mean_AGhipX,Mean_AGhipY,Mean_AGhipZ,Var_AGhipX,Var_AGhipY,Var_AGhipZ,Cov_AGhipX,Cov_AGhipY,Cov_AGhipZ,Max_AGhipX,Max_AGhipY,Max_AGhipZ,Min_AGhipX,Min_AGhipY,Min_AGhipZ,TenPct_AGhipX,TenPct_AGhipY,TenPct_AGhipZ,TwentyFivePct_AGhipX,TwentyFivePct_AGhipY,TwentyFivePct_AGhipZ,FiftyPct_AGhipX,FiftyPct_AGhipY,FiftyPct_AGhipZ,SeventyFivePct_AGhipX,SeventyFivePct_AGhipY,SeventyFivePct_AGhipZ,NinetyPct_AGhipX,NinetyPct_AGhipY,NinetyPct_AGhipZ,MeanOrient_AGthighX,MeanOrient_AGthighY,MeanOrient_AGthighZ,VarOrient_AGthighX,VarOrient_AGthighY,VarOrient_AGthighZ,Mean_AGthighX,Mean_AGthighY,Mean_AGthighZ,Var_AGthighX,Var_AGthighY,Var_AGthighZ,Cov_AGthighX,Cov_AGthighY,Cov_AGthighZ,Max_AGthighX,Max_AGthighY,Max_AGthighZ,Min_AGthighX,Min_AGthighY,Min_AGthighZ,TenPct_AGthighX,TenPct_AGthighY,TenPct_AGthighZ,TwentyFivePct_AGthighX,TwentyFivePct_AGthighY,TwentyFivePct_AGthighZ,FiftyPct_AGthighX,FiftyPct_AGthighY,FiftyPct_AGthighZ,SeventyFivePct_AGthighX,SeventyFivePct_AGthighY,SeventyFivePct_AGthighZ,NinetyPct_AGthighX,NinetyPct_AGthighY,NinetyPct_AGthighZ,MeanOrient_GEleftX,MeanOrient_GEleftY,MeanOrient_GEleftZ,VarOrient_GEleftX,VarOrient_GEleftY,VarOrient_GEleftZ,Mean_GEleftX,Mean_GEleftY,Mean_GEleftZ,Var_GEleftX,Var_GEleftY,Var_GEleftZ,Cov_GEleftX,Cov_GEleftY,Cov_GEleftZ,Max_GEleftX,Max_GEleftY,Max_GEleftZ,Min_GEleftX,Min_GEleftY,Min_GEleftZ,TenPct_GEleftX,TenPct_GEleftY,TenPct_GEleftZ,TwentyFivePct_GEleftX,TwentyFivePct_GEleftY,TwentyFivePct_GEleftZ,FiftyPct_GEleftX,FiftyPct_GEleftY,FiftyPct_GEleftZ,SeventyFivePct_GEleftX,SeventyFivePct_GEleftY,SeventyFivePct_GEleftZ,NinetyPct_GEleftX,NinetyPct_GEleftY,NinetyPct_GEleftZ,MeanOrient_GErightX,MeanOrient_GErightY,MeanOrient_GErightZ,VarOrient_GErightX,VarOrient_GErightY,VarOrient_GErightZ,Mean_GErightX,Mean_GErightY,Mean_GErightZ,Var_GErightX,Var_GErightY,Var_GErightZ,Cov_GErightX,Cov_GErightY,Cov_GErightZ,Max_GErightX,Max_GErightY,Max_GErightZ,Min_GErightX,Min_GErightY,Min_GErightZ,TenPct_GErightX,TenPct_GErightY,TenPct_GErightZ,TwentyFivePct_GErightX,TwentyFivePct_GErightY,TwentyFivePct_GErightZ,FiftyPct_GErightX,FiftyPct_GErightY,FiftyPct_GErightZ,SeventyFivePct_GErightX,SeventyFivePct_GErightY,SeventyFivePct_GErightZ,NinetyPct_GErightX,NinetyPct_GErightY,NinetyPct_GErightZ
-1.23,1.45,-1.95,1.17,-0.8,-1.12,-8.22E-01,-2.16E-01,-6.86E-02,2.60E-01,4.83E-01,-2.59E-01,2.60E-01,4.83E-01,2.59E-01,-2.54E+00,-1.27E+00,-7.06E-01,-2.54E+00,-1.27E+00,-7.06E-01,-1.06E+00,-8.29E-01,-4.03E-01,-9.46E-01,-6.07E-01,-2.57E-01,-8.25E-01,-3.11E-01,-7.18E-02,-6.77E-01,2.57E-01,9.76E-02,-5.44E-01,4.36E-01,2.59E-01,-1.23,1.45,-1.95,1.17,-0.8,-1.12,-8.22E-01,-2.16E-01,-6.86E-02,2.60E-01,4.83E-01,-2.59E-01,2.60E-01,4.83E-01,2.59E-01,-2.54E+00,-1.27E+00,-7.06E-01,-2.54E+00,-1.27E+00,-7.06E-01,-1.06E+00,-8.29E-01,-4.03E-01,-9.46E-01,-6.07E-01,-2.57E-01,-8.25E-01,-3.11E-01,-7.18E-02,-6.77E-01,2.57E-01,9.76E-02,-5.44E-01,4.36E-01,2.59E-01,-1.23,1.45,-1.95,1.17,-0.8,-1.12,-8.22E-01,-2.16E-01,-6.86E-02,2.60E-01,4.83E-01,-2.59E-01,2.60E-01,4.83E-01,2.59E-01,-2.54E+00,-1.27E+00,-7.06E-01,-2.54E+00,-1.27E+00,-7.06E-01,-1.06E+00,-8.29E-01,-4.03E-01,-9.46E-01,-6.07E-01,-2.57E-01,-8.25E-01,-3.11E-01,-7.18E-02,-6.77E-01,2.57E-01,9.76E-02,-5.44E-01,4.36E-01,2.59E-01,-1.23,1.45,-1.95,1.17,-0.8,-1.12,-8.22E-01,-2.16E-01,-6.86E-02,2.60E-01,4.83E-01,-2.59E-01,2.60E-01,4.83E-01,2.59E-01,-2.54E+00,-1.27E+00,-7.06E-01,-2.54E+00,-1.27E+00,-7.06E-01,-1.06E+00,-8.29E-01,-4.03E-01,-9.46E-01,-6.07E-01,-2.57E-01,-8.25E-01,-3.11E-01,-7.18E-02,-6.77E-01,2.57E-01,9.76E-02,-5.44E-01,4.36E-01,2.59E-01
0.12,-1.2,1.67,0.55,1.41,1.04,-8.80E-01,-2.72E-02,-6.30E-02,2.51E-01,0.00E+00,-2.95E-01,2.51E-01,4.12E-01,2.95E-01,-1.91E+00,-1.28E+00,-1.21E+00,-1.91E+00,-1.28E+00,-1.21E+00,-1.17E+00,-5.84E-01,-3.99E-01,-1.01E+00,-3.42E-01,-2.81E-01,-8.64E-01,2.34E-02,-9.94E-02,-7.43E-01,3.00E-01,1.33E-01,-5.95E-01,4.51E-01,3.38E-01,0.12,-1.2,1.67,0.55,1.41,1.04,-8.80E-01,-2.72E-02,-6.30E-02,2.51E-01,0.00E+00,-2.95E-01,2.51E-01,4.12E-01,2.95E-01,-1.91E+00,-1.28E+00,-1.21E+00,-1.91E+00,-1.28E+00,-1.21E+00,-1.17E+00,-5.84E-01,-3.99E-01,-1.01E+00,-3.42E-01,-2.81E-01,-8.64E-01,2.34E-02,-9.94E-02,-7.43E-01,3.00E-01,1.33E-01,-5.95E-01,4.51E-01,3.38E-01,0.12,-1.2,1.67,0.55,1.41,1.04,-8.80E-01,-2.72E-02,-6.30E-02,2.51E-01,0.00E+00,-2.95E-01,2.51E-01,4.12E-01,2.95E-01,-1.91E+00,-1.28E+00,-1.21E+00,-1.91E+00,-1.28E+00,-1.21E+00,-1.17E+00,-5.84E-01,-3.99E-01,-1.01E+00,-3.42E-01,-2.81E-01,-8.64E-01,2.34E-02,-9.94E-02,-7.43E-01,3.00E-01,1.33E-01,-5.95E-01,4.51E-01,3.38E-01,0.12,-1.2,1.67,0.55,1.41,1.04,-8.80E-01,-2.72E-02,-6.30E-02,2.51E-01,0.00E+00,-2.95E-01,2.51E-01,4.12E-01,2.95E-01,-1.91E+00,-1.28E+00,-1.21E+00,-1.91E+00,-1.28E+00,-1.21E+00,-1.17E+00,-5.84E-01,-3.99E-01,-1.01E+00,-3.42E-01,-2.81E-01,-8.64E-01,2.34E-02,-9.94E-02,-7.43E-01,3.00E-01,1.33E-01,-5.95E-01,4.51E-01,3.38E-01
0.42,-1.23,1.43,0.05,-1.83,-1.37,-9.03E-01,-1.65E-02,7.13E-02,5.28E-01,5.88E-01,0.00E+00,2.64E-01,5.88E-01,2.59E-01,-3.31E+00,-1.33E+00,-7.38E-01,-3.31E+00,-1.33E+00,-7.38E-01,-1.18E+00,-6.46E-01,-2.49E-01,-1.00E+00,-3.73E-01,-9.15E-02,-8.95E-01,1.05E-01,7.00E-02,-7.66E-01,2.65E-01,2.24E-01,-6.42E-01,3.50E-01,4.13E-01,0.42,-1.23,1.43,0.05,-1.83,-1.37,-9.03E-01,-1.65E-02,7.13E-02,5.28E-01,5.88E-01,0.00E+00,2.64E-01,5.88E-01,2.59E-01,-3.31E+00,-1.33E+00,-7.38E-01,-3.31E+00,-1.33E+00,-7.38E-01,-1.18E+00,-6.46E-01,-2.49E-01,-1.00E+00,-3.73E-01,-9.15E-02,-8.95E-01,1.05E-01,7.00E-02,-7.66E-01,2.65E-01,2.24E-01,-6.42E-01,3.50E-01,4.13E-01,0.42,-1.23,1.43,0.05,-1.83,-1.37,-9.03E-01,-1.65E-02,7.13E-02,5.28E-01,5.88E-01,0.00E+00,2.64E-01,5.88E-01,2.59E-01,-3.31E+00,-1.33E+00,-7.38E-01,-3.31E+00,-1.33E+00,-7.38E-01,-1.18E+00,-6.46E-01,-2.49E-01,-1.00E+00,-3.73E-01,-9.15E-02,-8.95E-01,1.05E-01,7.00E-02,-7.66E-01,2.65E-01,2.24E-01,-6.42E-01,3.50E-01,4.13E-01,0.42,-1.23,1.43,0.05,-1.83,-1.37,-9.03E-01,-1.65E-02,7.13E-02,5.28E-01,5.88E-01,0.00E+00,2.64E-01,5.88E-01,2.59E-01,-3.31E+00,-1.33E+00,-7.38E-01,-3.31E+00,-1.33E+00,-7.38E-01,-1.18E+00,-6.46E-01,-2.49E-01,-1.00E+00,-3.73E-01,-9.15E-02,-8.95E-01,1.05E-01,7.00E-02,-7.66E-01,2.65E-01,2.24E-01,-6.42E-01,3.50E-01,4.13E-01
1.35,-1.42,1.19,-0.37,1.57,0.61,-7.30E-01,1.18E-02,-1.47E-01,6.86E-01,0.00E+00,5.66E-01,3.43E-01,5.69E-01,2.83E-01,-3.34E+00,-1.96E+00,-1.02E+00,-3.34E+00,-1.96E+00,-1.02E+00,-1.07E+00,-8.60E-01,-4.66E-01,-9.15E-01,-5.14E-01,-3.52E-01,-7.70E-01,1.52E-01,-1.78E-01,-5.21E-01,3.74E-01,4.24E-02,-3.22E-01,8.02E-01,2.32E-01,1.35,-1.42,1.19,-0.37,1.57,0.61,-7.30E-01,1.18E-02,-1.47E-01,6.86E-01,0.00E+00,5.66E-01,3.43E-01,5.69E-01,2.83E-01,-3.34E+00,-1.96E+00,-1.02E+00,-3.34E+00,-1.96E+00,-1.02E+00,-1.07E+00,-8.60E-01,-4.66E-01,-9.15E-01,-5.14E-01,-3.52E-01,-7.70E-01,1.52E-01,-1.78E-01,-5.21E-01,3.74E-01,4.24E-02,-3.22E-01,8.02E-01,2.32E-01,1.35,-1.42,1.19,-0.37,1.57,0.61,-7.30E-01,1.18E-02,-1.47E-01,6.86E-01,0.00E+00,5.66E-01,3.43E-01,5.69E-01,2.83E-01,-3.34E+00,-1.96E+00,-1.02E+00,-3.34E+00,-1.96E+00,-1.02E+00,-1.07E+00,-8.60E-01,-4.66E-01,-9.15E-01,-5.14E-01,-3.52E-01,-7.70E-01,1.52E-01,-1.78E-01,-5.21E-01,3.74E-01,4.24E-02,-3.22E-01,8.02E-01,2.32E-01,1.35,-1.42,1.19,-0.37,1.57,0.61,-7.30E-01,1.18E-02,-1.47E-01,6.86E-01,0.00E+00,5.66E-01,3.43E-01,5.69E-01,2.83E-01,-3.34E+00,-1.96E+00,-1.02E+00,-3.34E+00,-1.96E+00,-1.02E+00,-1.07E+00,-8.60E-01,-4.66E-01,-9.15E-01,-5.14E-01,-3.52E-01,-7.70E-01,1.52E-01,-1.78E-01,-5.21E-01,3.74E-01,4.24E-02,-3.22E-01,8.02E-01,2.32E-01
1.1,1.45,-0.48,-0.42,-1.13,-0.43,-3.14E-01,2.59E-02,-5.87E-01,-3.17E-01,0.00E+00,1.09E+00,3.17E-01,4.47E-01,5.44E-01,-2.09E+00,-6.65E-01,-1.29E+00,-2.09E+00,-6.65E-01,-1.29E+00,-7.24E-01,-3.27E-01,-9.94E-01,-6.07E-01,-2.80E-01,-9.43E-01,-2.44E-01,-2.22E-01,-7.65E-01,-1.62E-01,5.99E-01,-6.23E-01,3.70E-02,7.63E-01,5.51E-01,1.1,1.45,-0.48,-0.42,-1.13,-0.43,-3.14E-01,2.59E-02,-5.87E-01,-3.17E-01,0.00E+00,1.09E+00,3.17E-01,4.47E-01,5.44E-01,-2.09E+00,-6.65E-01,-1.29E+00,-2.09E+00,-6.65E-01,-1.29E+00,-7.24E-01,-3.27E-01,-9.94E-01,-6.07E-01,-2.80E-01,-9.43E-01,-2.44E-01,-2.22E-01,-7.65E-01,-1.62E-01,5.99E-01,-6.23E-01,3.70E-02,7.63E-01,5.51E-01,1.1,1.45,-0.48,-0.42,-1.13,-0.43,-3.14E-01,2.59E-02,-5.87E-01,-3.17E-01,0.00E+00,1.09E+00,3.17E-01,4.47E-01,5.44E-01,-2.09E+00,-6.65E-01,-1.29E+00,-2.09E+00,-6.65E-01,-1.29E+00,-7.24E-01,-3.27E-01,-9.94E-01,-6.07E-01,-2.80E-01,-9.43E-01,-2.44E-01,-2.22E-01,-7.65E-01,-1.62E-01,5.99E-01,-6.23E-01,3.70E-02,7.63E-01,5.51E-01,1.1,1.45,-0.48,-0.42,-1.13,-0.43,-3.14E-01,2.59E-02,-5.87E-01,-3.17E-01,0.00E+00,1.09E+00,3.17E-01,4.47E-01,5.44E-01,-2.09E+00,-6.65E-01,-1.29E+00,-2.09E+00,-6.65E-01,-1.29E+00,-7.24E-01,-3.27E-01,-9.94E-01,-6.07E-01,-2.80E-01,-9.43E-01,-2.44E-01,-2.22E-01,-7.65E-01,-1.62E-01,5.99E-01,-6.23E-01,3.70E-02,7.63E-01,5.51E-01
0.57,1.92,-1.15,0.56,0.27,1.61,-1.32E-01,-2.90E-01,-9.56E-01,1.47E-01,-5.41E-02,-5.01E-02,7.37E-02,5.41E-02,5.01E-02,-3.33E-01,-4.47E-01,-1.13E+00,-3.33E-01,-4.47E-01,-1.13E+00,-2.20E-01,-3.77E-01,-1.02E+00,-1.85E-01,-3.23E-01,-9.90E-01,-1.42E-01,-2.72E-01,-9.54E-01,-8.38E-02,-2.49E-01,-9.19E-01,-2.53E-02,-2.33E-01,-8.95E-01,0.57,1.92,-1.15,0.56,0.27,1.61,-1.32E-01,-2.90E-01,-9.56E-01,1.47E-01,-5.41E-02,-5.01E-02,7.37E-02,5.41E-02,5.01E-02,-3.33E-01,-4.47E-01,-1.13E+00,-3.33E-01,-4.47E-01,-1.13E+00,-2.20E-01,-3.77E-01,-1.02E+00,-1.85E-01,-3.23E-01,-9.90E-01,-1.42E-01,-2.72E-01,-9.54E-01,-8.38E-02,-2.49E-01,-9.19E-01,-2.53E-02,-2.33E-01,-8.95E-01,0.57,1.92,-1.15,0.56,0.27,1.61,-1.32E-01,-2.90E-01,-9.56E-01,1.47E-01,-5.41E-02,-5.01E-02,7.37E-02,5.41E-02,5.01E-02,-3.33E-01,-4.47E-01,-1.13E+00,-3.33E-01,-4.47E-01,-1.13E+00,-2.20E-01,-3.77E-01,-1.02E+00,-1.85E-01,-3.23E-01,-9.90E-01,-1.42E-01,-2.72E-01,-9.54E-01,-8.38E-02,-2.49E-01,-9.19E-01,-2.53E-02,-2.33E-01,-8.95E-01,0.57,1.92,-1.15,0.56,0.27,1.61,-1.32E-01,-2.90E-01,-9.56E-01,1.47E-01,-5.41E-02,-5.01E-02,7.37E-02,5.41E-02,5.01E-02,-3.33E-01,-4.47E-01,-1.13E+00,-3.33E-01,-4.47E-01,-1.13E+00,-2.20E-01,-3.77E-01,-1.02E+00,-1.85E-01,-3.23E-01,-9.90E-01,-1.42E-01,-2.72E-01,-9.54E-01,-8.38E-02,-2.49E-01,-9.19E-01,-2.53E-02,-2.33E-01,-8.95E-01
-0.95,-0.46,1.84,-0.51,-0.88,-0.61,-2.78E-02,-3.07E-01,-9.64E-01,0.00E+00,6.54E-02,-5.18E-02,4.24E-02,3.27E-02,5.18E-02,-3.30E-01,-4.12E-01,-1.13E+00,-3.30E-01,-4.12E-01,-1.13E+00,-7.99E-02,-3.50E-01,-1.03E+00,-5.26E-02,-3.31E-01,-1.00E+00,-2.53E-02,-3.07E-01,-9.62E-01,-5.80E-03,-2.84E-01,-9.27E-01,2.14E-02,-2.68E-01,-8.99E-01,-0.95,-0.46,1.84,-0.51,-0.88,-0.61,-2.78E-02,-3.07E-01,-9.64E-01,0.00E+00,6.54E-02,-5.18E-02,4.24E-02,3.27E-02,5.18E-02,-3.30E-01,-4.12E-01,-1.13E+00,-3.30E-01,-4.12E-01,-1.13E+00,-7.99E-02,-3.50E-01,-1.03E+00,-5.26E-02,-3.31E-01,-1.00E+00,-2.53E-02,-3.07E-01,-9.62E-01,-5.80E-03,-2.84E-01,-9.27E-01,2.14E-02,-2.68E-01,-8.99E-01,-0.95,-0.46,1.84,-0.51,-0.88,-0.61,-2.78E-02,-3.07E-01,-9.64E-01,0.00E+00,6.54E-02,-5.18E-02,4.24E-02,3.27E-02,5.18E-02,-3.30E-01,-4.12E-01,-1.13E+00,-3.30E-01,-4.12E-01,-1.13E+00,-7.99E-02,-3.50E-01,-1.03E+00,-5.26E-02,-3.31E-01,-1.00E+00,-2.53E-02,-3.07E-01,-9.62E-01,-5.80E-03,-2.84E-01,-9.27E-01,2.14E-02,-2.68E-01,-8.99E-01,-0.95,-0.46,1.84,-0.51,-0.88,-0.61,-2.78E-02,-3.07E-01,-9.64E-01,0.00E+00,6.54E-02,-5.18E-02,4.24E-02,3.27E-02,5.18E-02,-3.30E-01,-4.12E-01,-1.13E+00,-3.30E-01,-4.12E-01,-1.13E+00,-7.99E-02,-3.50E-01,-1.03E+00,-5.26E-02,-3.31E-01,-1.00E+00,-2.53E-02,-3.07E-01,-9.62E-01,-5.80E-03,-2.84E-01,-9.27E-01,2.14E-02,-2.68E-01,-8.99E-01
0.43,-1.02,-0.82,0.07,-1.13,-0.92,-2.99E-02,-2.96E-01,-9.62E-01,2.84E-01,4.45E-02,1.33E-01,1.42E-01,4.45E-02,6.65E-02,-1.22E+00,-7.12E-01,-1.15E+00,-1.22E+00,-7.12E-01,-1.15E+00,-1.03E-01,-3.38E-01,-1.04E+00,-5.26E-02,-3.15E-01,-1.01E+00,-2.14E-02,-2.92E-01,-9.62E-01,9.70E-03,-2.72E-01,-9.27E-01,3.70E-02,-2.53E-01,-8.99E-01,0.43,-1.02,-0.82,0.07,-1.13,-0.92,-2.99E-02,-2.96E-01,-9.62E-01,2.84E-01,4.45E-02,1.33E-01,1.42E-01,4.45E-02,6.65E-02,-1.22E+00,-7.12E-01,-1.15E+00,-1.22E+00,-7.12E-01,-1.15E+00,-1.03E-01,-3.38E-01,-1.04E+00,-5.26E-02,-3.15E-01,-1.01E+00,-2.14E-02,-2.92E-01,-9.62E-01,9.70E-03,-2.72E-01,-9.27E-01,3.70E-02,-2.53E-01,-8.99E-01,0.43,-1.02,-0.82,0.07,-1.13,-0.92,-2.99E-02,-2.96E-01,-9.62E-01,2.84E-01,4.45E-02,1.33E-01,1.42E-01,4.45E-02,6.65E-02,-1.22E+00,-7.12E-01,-1.15E+00,-1.22E+00,-7.12E-01,-1.15E+00,-1.03E-01,-3.38E-01,-1.04E+00,-5.26E-02,-3.15E-01,-1.01E+00,-2.14E-02,-2.92E-01,-9.62E-01,9.70E-03,-2.72E-01,-9.27E-01,3.70E-02,-2.53E-01,-8.99E-01,0.43,-1.02,-0.82,0.07,-1.13,-0.92,-2.99E-02,-2.96E-01,-9.62E-01,2.84E-01,4.45E-02,1.33E-01,1.42E-01,4.45E-02,6.65E-02,-1.22E+00,-7.12E-01,-1.15E+00,-1.22E+00,-7.12E-01,-1.15E+00,-1.03E-01,-3.38E-01,-1.04E+00,-5.26E-02,-3.15E-01,-1.01E+00,-2.14E-02,-2.92E-01,-9.62E-01,9.70E-03,-2.72E-01,-9.27E-01,3.70E-02,-2.53E-01,-8.99E-01
1.7,-0.95,-1.79,1.59,-0.69,-1.85,-1.61E-01,-2.94E-01,-9.52E-01,0.00E+00,-3.16E-02,0.00E+00,6.21E-02,3.16E-02,4.93E-02,-4.47E-01,-4.67E-01,-1.36E+00,-4.47E-01,-4.67E-01,-1.36E+00,-2.20E-01,-3.35E-01,-1.01E+00,-1.93E-01,-3.11E-01,-9.78E-01,-1.66E-01,-2.96E-01,-9.51E-01,-1.35E-01,-2.76E-01,-9.19E-01,-1.15E-01,-2.57E-01,-8.99E-01,1.7,-0.95,-1.79,1.59,-0.69,-1.85,-1.61E-01,-2.94E-01,-9.52E-01,0.00E+00,-3.16E-02,0.00E+00,6.21E-02,3.16E-02,4.93E-02,-4.47E-01,-4.67E-01,-1.36E+00,-4.47E-01,-4.67E-01,-1.36E+00,-2.20E-01,-3.35E-01,-1.01E+00,-1.93E-01,-3.11E-01,-9.78E-01,-1.66E-01,-2.96E-01,-9.51E-01,-1.35E-01,-2.76E-01,-9.19E-01,-1.15E-01,-2.57E-01,-8.99E-01,1.7,-0.95,-1.79,1.59,-0.69,-1.85,-1.61E-01,-2.94E-01,-9.52E-01,0.00E+00,-3.16E-02,0.00E+00,6.21E-02,3.16E-02,4.93E-02,-4.47E-01,-4.67E-01,-1.36E+00,-4.47E-01,-4.67E-01,-1.36E+00,-2.20E-01,-3.35E-01,-1.01E+00,-1.93E-01,-3.11E-01,-9.78E-01,-1.66E-01,-2.96E-01,-9.51E-01,-1.35E-01,-2.76E-01,-9.19E-01,-1.15E-01,-2.57E-01,-8.99E-01,1.7,-0.95,-1.79,1.59,-0.69,-1.85,-1.61E-01,-2.94E-01,-9.52E-01,0.00E+00,-3.16E-02,0.00E+00,6.21E-02,3.16E-02,4.93E-02,-4.47E-01,-4.67E-01,-1.36E+00,-4.47E-01,-4.67E-01,-1.36E+00,-2.20E-01,-3.35E-01,-1.01E+00,-1.93E-01,-3.11E-01,-9.78E-01,-1.66E-01,-2.96E-01,-9.51E-01,-1.35E-01,-2.76E-01,-9.19E-01,-1.15E-01,-2.57E-01,-8.99E-01
-0.63,1.81,-1.2,-1.74,-0.77,0.31,-7.79E-02,-3.03E-01,-9.64E-01,1.60E-01,4.94E-02,1.46E-01,8.02E-02,4.94E-02,7.28E-02,-5.29E-01,-9.73E-01,-1.60E+00,-5.29E-01,-9.73E-01,-1.60E+00,-1.74E-01,-3.42E-01,-1.04E+00,-1.35E-01,-3.19E-01,-1.00E+00,-8.38E-02,-3.00E-01,-9.62E-01,-1.75E-02,-2.80E-01,-9.27E-01,2.14E-02,-2.61E-01,-8.91E-01,-0.63,1.81,-1.2,-1.74,-0.77,0.31,-7.79E-02,-3.03E-01,-9.64E-01,1.60E-01,4.94E-02,1.46E-01,8.02E-02,4.94E-02,7.28E-02,-5.29E-01,-9.73E-01,-1.60E+00,-5.29E-01,-9.73E-01,-1.60E+00,-1.74E-01,-3.42E-01,-1.04E+00,-1.35E-01,-3.19E-01,-1.00E+00,-8.38E-02,-3.00E-01,-9.62E-01,-1.75E-02,-2.80E-01,-9.27E-01,2.14E-02,-2.61E-01,-8.91E-01,-0.63,1.81,-1.2,-1.74,-0.77,0.31,-7.79E-02,-3.03E-01,-9.64E-01,1.60E-01,4.94E-02,1.46E-01,8.02E-02,4.94E-02,7.28E-02,-5.29E-01,-9.73E-01,-1.60E+00,-5.29E-01,-9.73E-01,-1.60E+00,-1.74E-01,-3.42E-01,-1.04E+00,-1.35E-01,-3.19E-01,-1.00E+00,-8.38E-02,-3.00E-01,-9.62E-01,-1.75E-02,-2.80E-01,-9.27E-01,2.14E-02,-2.61E-01,-8.91E-01,-0.63,1.81,-1.2,-1.74,-0.77,0.31,-7.79E-02,-3.03E-01,-9.64E-01,1.60E-01,4.94E-02,1.46E-01,8.02E-02,4.94E-02,7.28E-02,-5.29E-01,-9.73E-01,-1.60E+00,-5.29E-01,-9.73E-01,-1.60E+00,-1.74E-01,-3.42E-01,-1.04E+00,-1.35E-01,-3.19E-01,-1.00E+00,-8.38E-02,-3.00E-01,-9.62E-01,-1.75E-02,-2.80E-01,-9.27E-01,2.14E-02,-2.61E-01,-8.91E-01
-0.27,1.05,0.41,-1.63,1.33,-0.9,-1.47E-02,-3.02E-01,-9.68E-01,0.00E+00,-3.35E-02,1.05E-01,4.89E-02,3.35E-02,5.24E-02,-1.93E-01,-4.59E-01,-1.25E+00,-1.93E-01,-4.59E-01,-1.25E+00,-7.60E-02,-3.46E-01,-1.03E+00,-3.70E-02,-3.19E-01,-1.00E+00,-1.75E-02,-3.00E-01,-9.66E-01,1.36E-02,-2.80E-01,-9.35E-01,4.09E-02,-2.64E-01,-9.07E-01,-0.27,1.05,0.41,-1.63,1.33,-0.9,-1.47E-02,-3.02E-01,-9.68E-01,0.00E+00,-3.35E-02,1.05E-01,4.89E-02,3.35E-02,5.24E-02,-1.93E-01,-4.59E-01,-1.25E+00,-1.93E-01,-4.59E-01,-1.25E+00,-7.60E-02,-3.46E-01,-1.03E+00,-3.70E-02,-3.19E-01,-1.00E+00,-1.75E-02,-3.00E-01,-9.66E-01,1.36E-02,-2.80E-01,-9.35E-01,4.09E-02,-2.64E-01,-9.07E-01,-0.27,1.05,0.41,-1.63,1.33,-0.9,-1.47E-02,-3.02E-01,-9.68E-01,0.00E+00,-3.35E-02,1.05E-01,4.89E-02,3.35E-02,5.24E-02,-1.93E-01,-4.59E-01,-1.25E+00,-1.93E-01,-4.59E-01,-1.25E+00,-7.60E-02,-3.46E-01,-1.03E+00,-3.70E-02,-3.19E-01,-1.00E+00,-1.75E-02,-3.00E-01,-9.66E-01,1.36E-02,-2.80E-01,-9.35E-01,4.09E-02,-2.64E-01,-9.07E-01,-0.27,1.05,0.41,-1.63,1.33,-0.9,-1.47E-02,-3.02E-01,-9.68E-01,0.00E+00,-3.35E-02,1.05E-01,4.89E-02,3.35E-02,5.24E-02,-1.93E-01,-4.59E-01,-1.25E+00,-1.93E-01,-4.59E-01,-1.25E+00,-7.60E-02,-3.46E-01,-1.03E+00,-3.70E-02,-3.19E-01,-1.00E+00,-1.75E-02,-3.00E-01,-9.66E-01,1.36E-02,-2.80E-01,-9.35E-01,4.09E-02,-2.64E-01,-9.07E-01
